ID,YEAR,DAY_OF_MONTH,FL_DATE,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,ARR_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,ORIGIN_TIMEZONE_CODE,DEP_TIME_UTC_MS,DEST_TIMEZONE_CODE,ARR_TIME_UTC_MS
64452,2012,16,1/16/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2308,237,149,134,1179,America/New_York,1326773280000,America/Barbados,1326695820000
550585,2012,16,1/16/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2308,237,149,134,1179,America/New_York,1326773280000,America/Barbados,1326695820000
1036718,2012,16,1/16/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2308,237,149,134,1179,America/New_York,1326773280000,America/Barbados,1326695820000
65009,2012,17,1/17/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2305,237,152,137,1179,America/New_York,1326859500000,America/Barbados,1326782220000
551142,2012,17,1/17/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2305,237,152,137,1179,America/New_York,1326859500000,America/Barbados,1326782220000
1037275,2012,17,1/17/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2305,237,152,137,1179,America/New_York,1326859500000,America/Barbados,1326782220000
55408,2012,1,1/1/2012,20409,B6,1915,12478,JFK,New York,NY,FLL,Fort Lauderdale,FL,2338,237,179,163,1069,America/New_York,1325479080000,America/New_York,1325403420000
541541,2012,1,1/1/2012,20409,B6,1915,12478,JFK,New York,NY,FLL,Fort Lauderdale,FL,2338,237,179,163,1069,America/New_York,1325479080000,America/New_York,1325403420000
1027674,2012,1,1/1/2012,20409,B6,1915,12478,JFK,New York,NY,FLL,Fort Lauderdale,FL,2338,237,179,163,1069,America/New_York,1325479080000,America/New_York,1325403420000
55663,2012,1,1/1/2012,20409,B6,1149,14321,PWM,Portland,ME,MCO,Orlando,FL,2322,237,195,182,1214,America/New_York,1325478120000,America/New_York,1325403420000
541796,2012,1,1/1/2012,20409,B6,1149,14321,PWM,Portland,ME,MCO,Orlando,FL,2322,237,195,182,1214,America/New_York,1325478120000,America/New_York,1325403420000
1027929,2012,1,1/1/2012,20409,B6,1149,14321,PWM,Portland,ME,MCO,Orlando,FL,2322,237,195,182,1214,America/New_York,1325478120000,America/New_York,1325403420000
58604,2012,6,1/6/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2207,237,210,193,1598,America/New_York,1325905620000,America/Barbados,1325831820000
544737,2012,6,1/6/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2207,237,210,193,1598,America/New_York,1325905620000,America/Barbados,1325831820000
1030870,2012,6,1/6/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2207,237,210,193,1598,America/New_York,1325905620000,America/Barbados,1325831820000
370474,2012,24,1/24/2012,20355,US,239,14107,PHX,Phoenix,AZ,DTW,Detroit,MI,2104,237,213,194,1671,America/Phoenix,1327464240000,America/New_York,1327390620000
856607,2012,24,1/24/2012,20355,US,239,14107,PHX,Phoenix,AZ,DTW,Detroit,MI,2104,237,213,194,1671,America/Phoenix,1327464240000,America/New_York,1327390620000
342936,2012,3,1/3/2012,19977,UA,1110,14679,SAN,San Diego,CA,EWR,Newark,NJ,1840,237,297,278,2425,America/Los_Angeles,1325644800000,America/New_York,1325576220000
829069,2012,3,1/3/2012,19977,UA,1110,14679,SAN,San Diego,CA,EWR,Newark,NJ,1840,237,297,278,2425,America/Los_Angeles,1325644800000,America/New_York,1325576220000
212274,2012,18,1/18/2012,19690,HA,30,13830,OGG,Kahului,HI,SEA,Seattle,WA,1911,237,326,300,2640,Pacific/Honolulu,1326949860000,America/Los_Angeles,1326883020000
698407,2012,18,1/18/2012,19690,HA,30,13830,OGG,Kahului,HI,SEA,Seattle,WA,1911,237,326,300,2640,Pacific/Honolulu,1326949860000,America/Los_Angeles,1326883020000
236398,2012,13,1/13/2012,20398,MQ,3715,13930,ORD,Chicago,IL,PHL,Philadelphia,PA,2319,238,139,87,678,America/Chicago,1326518340000,America/New_York,1326440280000
722531,2012,13,1/13/2012,20398,MQ,3715,13930,ORD,Chicago,IL,PHL,Philadelphia,PA,2319,238,139,87,678,America/Chicago,1326518340000,America/New_York,1326440280000
67770,2012,22,1/22/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2314,238,144,125,1129,America/New_York,1327292040000,America/Barbados,1327214280000
553903,2012,22,1/22/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2314,238,144,125,1129,America/New_York,1327292040000,America/Barbados,1327214280000
1040036,2012,22,1/22/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2314,238,144,125,1129,America/New_York,1327292040000,America/Barbados,1327214280000
60982,2012,10,1/10/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2315,238,143,127,1129,America/New_York,1326255300000,America/Barbados,1326177480000
547115,2012,10,1/10/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2315,238,143,127,1129,America/New_York,1326255300000,America/Barbados,1326177480000
1033248,2012,10,1/10/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2315,238,143,127,1129,America/New_York,1326255300000,America/Barbados,1326177480000
49557,2012,16,1/16/2012,19930,AS,121,14747,SEA,Seattle,WA,ANC,Anchorage,AK,2344,238,234,203,1448,America/Los_Angeles,1326786240000,America/Anchorage,1326713880000
535690,2012,16,1/16/2012,19930,AS,121,14747,SEA,Seattle,WA,ANC,Anchorage,AK,2344,238,234,203,1448,America/Los_Angeles,1326786240000,America/Anchorage,1326713880000
1021823,2012,16,1/16/2012,19930,AS,121,14747,SEA,Seattle,WA,ANC,Anchorage,AK,2344,238,234,203,1448,America/Los_Angeles,1326786240000,America/Anchorage,1326713880000
240545,2012,23,1/23/2012,20398,MQ,3925,13930,ORD,Chicago,IL,BDL,Hartford,CT,2317,239,142,100,783,America/Chicago,1327382220000,America/New_York,1327304340000
726678,2012,23,1/23/2012,20398,MQ,3925,13930,ORD,Chicago,IL,BDL,Hartford,CT,2317,239,142,100,783,America/Chicago,1327382220000,America/New_York,1327304340000
65514,2012,18,1/18/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2321,239,138,124,1129,America/New_York,1326946860000,America/Barbados,1326868740000
551647,2012,18,1/18/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2321,239,138,124,1129,America/New_York,1326946860000,America/Barbados,1326868740000
1037780,2012,18,1/18/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2321,239,138,124,1129,America/New_York,1326946860000,America/Barbados,1326868740000
58083,2012,5,1/5/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2313,239,146,126,1129,America/New_York,1325823180000,America/Barbados,1325745540000
544216,2012,5,1/5/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2313,239,146,126,1129,America/New_York,1325823180000,America/Barbados,1325745540000
1030349,2012,5,1/5/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2313,239,146,126,1129,America/New_York,1325823180000,America/Barbados,1325745540000
68909,2012,24,1/24/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2313,239,146,128,1129,America/New_York,1327464780000,America/Barbados,1327387140000
555042,2012,24,1/24/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2313,239,146,128,1129,America/New_York,1327464780000,America/Barbados,1327387140000
1041175,2012,24,1/24/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2313,239,146,128,1129,America/New_York,1327464780000,America/Barbados,1327387140000
64986,2012,17,1/17/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2315,239,144,130,1129,America/New_York,1326860100000,America/Barbados,1326782340000
551119,2012,17,1/17/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2315,239,144,130,1129,America/New_York,1326860100000,America/Barbados,1326782340000
1037252,2012,17,1/17/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2315,239,144,130,1129,America/New_York,1326860100000,America/Barbados,1326782340000
56273,2012,2,1/2/2012,20409,B6,749,13204,MCO,Orlando,FL,SJU,San Juan,PR,2257,239,162,141,1189,America/New_York,1325563020000,America/Barbados,1325486340000
542406,2012,2,1/2/2012,20409,B6,749,13204,MCO,Orlando,FL,SJU,San Juan,PR,2257,239,162,141,1189,America/New_York,1325563020000,America/Barbados,1325486340000
1028539,2012,2,1/2/2012,20409,B6,749,13204,MCO,Orlando,FL,SJU,San Juan,PR,2257,239,162,141,1189,America/New_York,1325563020000,America/Barbados,1325486340000
60440,2012,9,1/9/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2309,240,151,135,1179,America/New_York,1326168540000,America/Barbados,1326091200000
546573,2012,9,1/9/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2309,240,151,135,1179,America/New_York,1326168540000,America/Barbados,1326091200000
1032706,2012,9,1/9/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2309,240,151,135,1179,America/New_York,1326168540000,America/Barbados,1326091200000
31041,2012,27,1/27/2012,19805,AA,1709,12953,LGA,New York,NY,MIA,Miami,FL,2353,240,167,153,1096,America/New_York,1327726380000,America/New_York,1327650000000
517174,2012,27,1/27/2012,19805,AA,1709,12953,LGA,New York,NY,MIA,Miami,FL,2353,240,167,153,1096,America/New_York,1327726380000,America/New_York,1327650000000
1003307,2012,27,1/27/2012,19805,AA,1709,12953,LGA,New York,NY,MIA,Miami,FL,2353,240,167,153,1096,America/New_York,1327726380000,America/New_York,1327650000000
57410,2012,4,1/4/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2202,240,218,197,1598,America/New_York,1325732520000,America/Barbados,1325659200000
543543,2012,4,1/4/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2202,240,218,197,1598,America/New_York,1325732520000,America/Barbados,1325659200000
1029676,2012,4,1/4/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2202,240,218,197,1598,America/New_York,1325732520000,America/Barbados,1325659200000
329987,2012,25,1/25/2012,19977,UA,1191,12266,IAH,Houston,TX,SEA,Seattle,WA,2352,240,288,270,1874,America/Chicago,1327557120000,America/Los_Angeles,1327488000000
816120,2012,25,1/25/2012,19977,UA,1191,12266,IAH,Houston,TX,SEA,Seattle,WA,2352,240,288,270,1874,America/Chicago,1327557120000,America/Los_Angeles,1327488000000
324537,2012,16,1/16/2012,19977,UA,925,12264,IAD,Washington,DC,LAX,Los Angeles,CA,2324,240,376,359,2288,America/New_York,1326774240000,America/Los_Angeles,1326710400000
810670,2012,16,1/16/2012,19977,UA,925,12264,IAD,Washington,DC,LAX,Los Angeles,CA,2324,240,376,359,2288,America/New_York,1326774240000,America/Los_Angeles,1326710400000
63248,2012,14,1/14/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2314,241,147,129,1129,America/New_York,1326600840000,America/Barbados,1326523260000
549381,2012,14,1/14/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2314,241,147,129,1129,America/New_York,1326600840000,America/Barbados,1326523260000
1035514,2012,14,1/14/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2314,241,147,129,1129,America/New_York,1326600840000,America/Barbados,1326523260000
186066,2012,1,1/1/2012,20436,F9,672,11292,DEN,Denver,CO,MCO,Orlando,FL,2139,241,182,162,1546,America/Denver,1325479140000,America/New_York,1325403660000
672199,2012,1,1/1/2012,20436,F9,672,11292,DEN,Denver,CO,MCO,Orlando,FL,2139,241,182,162,1546,America/Denver,1325479140000,America/New_York,1325403660000
59158,2012,7,1/7/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2203,241,218,198,1598,America/New_York,1325991780000,America/Barbados,1325918460000
545291,2012,7,1/7/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2203,241,218,198,1598,America/New_York,1325991780000,America/Barbados,1325918460000
1031424,2012,7,1/7/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2203,241,218,198,1598,America/New_York,1325991780000,America/Barbados,1325918460000
441369,2012,20,1/20/2012,19393,WN,251,13232,MDW,Chicago,IL,LGA,New York,NY,2348,242,114,85,725,America/Chicago,1327124880000,America/New_York,1327045320000
927502,2012,20,1/20/2012,19393,WN,251,13232,MDW,Chicago,IL,LGA,New York,NY,2348,242,114,85,725,America/Chicago,1327124880000,America/New_York,1327045320000
60413,2012,9,1/9/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2318,242,144,124,1129,America/New_York,1326169080000,America/Barbados,1326091320000
546546,2012,9,1/9/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2318,242,144,124,1129,America/New_York,1326169080000,America/Barbados,1326091320000
1032679,2012,9,1/9/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2318,242,144,124,1129,America/New_York,1326169080000,America/Barbados,1326091320000
59813,2012,8,1/8/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2316,242,146,129,1129,America/New_York,1326082560000,America/Barbados,1326004920000
545946,2012,8,1/8/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2316,242,146,129,1129,America/New_York,1326082560000,America/Barbados,1326004920000
1032079,2012,8,1/8/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2316,242,146,129,1129,America/New_York,1326082560000,America/Barbados,1326004920000
67225,2012,21,1/21/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2304,242,158,139,1179,America/New_York,1327205040000,America/Barbados,1327128120000
553358,2012,21,1/21/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2304,242,158,139,1179,America/New_York,1327205040000,America/Barbados,1327128120000
1039491,2012,21,1/21/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2304,242,158,139,1179,America/New_York,1327205040000,America/Barbados,1327128120000
56797,2012,3,1/3/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2200,242,222,198,1598,America/New_York,1325646000000,America/Barbados,1325572920000
542930,2012,3,1/3/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2200,242,222,198,1598,America/New_York,1325646000000,America/Barbados,1325572920000
1029063,2012,3,1/3/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2200,242,222,198,1598,America/New_York,1325646000000,America/Barbados,1325572920000
441386,2012,20,1/20/2012,19393,WN,1719,13232,MDW,Chicago,IL,MCO,Orlando,FL,2307,243,156,126,990,America/Chicago,1327122420000,America/New_York,1327045380000
927519,2012,20,1/20/2012,19393,WN,1719,13232,MDW,Chicago,IL,MCO,Orlando,FL,2307,243,156,126,990,America/Chicago,1327122420000,America/New_York,1327045380000
70618,2012,27,1/27/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2301,243,162,145,1179,America/New_York,1327723260000,America/Barbados,1327646580000
556751,2012,27,1/27/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2301,243,162,145,1179,America/New_York,1327723260000,America/Barbados,1327646580000
1042884,2012,27,1/27/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2301,243,162,145,1179,America/New_York,1327723260000,America/Barbados,1327646580000
71143,2012,28,1/28/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2300,243,163,147,1179,America/New_York,1327809600000,America/Barbados,1327732980000
557276,2012,28,1/28/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2300,243,163,147,1179,America/New_York,1327809600000,America/Barbados,1327732980000
1043409,2012,28,1/28/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2300,243,163,147,1179,America/New_York,1327809600000,America/Barbados,1327732980000
54825,2012,31,1/31/2012,19930,AS,121,14747,SEA,Seattle,WA,ANC,Anchorage,AK,2346,243,237,220,1448,America/Los_Angeles,1328082360000,America/Anchorage,1328010180000
540958,2012,31,1/31/2012,19930,AS,121,14747,SEA,Seattle,WA,ANC,Anchorage,AK,2346,243,237,220,1448,America/Los_Angeles,1328082360000,America/Anchorage,1328010180000
1027091,2012,31,1/31/2012,19930,AS,121,14747,SEA,Seattle,WA,ANC,Anchorage,AK,2346,243,237,220,1448,America/Los_Angeles,1328082360000,America/Anchorage,1328010180000
63829,2012,15,1/15/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2316,244,148,128,1129,America/New_York,1326687360000,America/Barbados,1326609840000
549962,2012,15,1/15/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2316,244,148,128,1129,America/New_York,1326687360000,America/Barbados,1326609840000
1036095,2012,15,1/15/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2316,244,148,128,1129,America/New_York,1326687360000,America/Barbados,1326609840000
63273,2012,14,1/14/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2308,244,156,139,1179,America/New_York,1326600480000,America/Barbados,1326523440000
549406,2012,14,1/14/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2308,244,156,139,1179,America/New_York,1326600480000,America/Barbados,1326523440000
1035539,2012,14,1/14/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2308,244,156,139,1179,America/New_York,1326600480000,America/Barbados,1326523440000
277342,2012,22,1/22/2012,20304,OO,6256,14771,SFO,San Francisco,CA,AUS,Austin,TX,2138,244,186,172,1504,America/Los_Angeles,1327297080000,America/Chicago,1327221840000
763475,2012,22,1/22/2012,20304,OO,6256,14771,SFO,San Francisco,CA,AUS,Austin,TX,2138,244,186,172,1504,America/Los_Angeles,1327297080000,America/Chicago,1327221840000
47048,2012,9,1/9/2012,19930,AS,121,14747,SEA,Seattle,WA,ANC,Anchorage,AK,2339,244,245,223,1448,America/Los_Angeles,1326181140000,America/Anchorage,1326109440000
533181,2012,9,1/9/2012,19930,AS,121,14747,SEA,Seattle,WA,ANC,Anchorage,AK,2339,244,245,223,1448,America/Los_Angeles,1326181140000,America/Anchorage,1326109440000
1019314,2012,9,1/9/2012,19930,AS,121,14747,SEA,Seattle,WA,ANC,Anchorage,AK,2339,244,245,223,1448,America/Los_Angeles,1326181140000,America/Anchorage,1326109440000
43101,2012,28,1/28/2012,19805,AA,2468,12892,LAX,Los Angeles,CA,DFW,Dallas/Fort Worth,TX,2140,245,185,161,1235,America/Los_Angeles,1327815600000,America/Chicago,1327740300000
529234,2012,28,1/28/2012,19805,AA,2468,12892,LAX,Los Angeles,CA,DFW,Dallas/Fort Worth,TX,2140,245,185,161,1235,America/Los_Angeles,1327815600000,America/Chicago,1327740300000
1015367,2012,28,1/28/2012,19805,AA,2468,12892,LAX,Los Angeles,CA,DFW,Dallas/Fort Worth,TX,2140,245,185,161,1235,America/Los_Angeles,1327815600000,America/Chicago,1327740300000
448869,2012,23,1/23/2012,19393,WN,1987,12889,LAS,Las Vegas,NV,IND,Indianapolis,IN,2034,245,191,177,1590,America/Los_Angeles,1327379640000,America/New_York,1327304700000
935002,2012,23,1/23/2012,19393,WN,1987,12889,LAS,Las Vegas,NV,IND,Indianapolis,IN,2034,245,191,177,1590,America/Los_Angeles,1327379640000,America/New_York,1327304700000
48963,2012,15,1/15/2012,19930,AS,121,14747,SEA,Seattle,WA,ANC,Anchorage,AK,2346,245,239,212,1448,America/Los_Angeles,1326699960000,America/Anchorage,1326627900000
535096,2012,15,1/15/2012,19930,AS,121,14747,SEA,Seattle,WA,ANC,Anchorage,AK,2346,245,239,212,1448,America/Los_Angeles,1326699960000,America/Anchorage,1326627900000
1021229,2012,15,1/15/2012,19930,AS,121,14747,SEA,Seattle,WA,ANC,Anchorage,AK,2346,245,239,212,1448,America/Los_Angeles,1326699960000,America/Anchorage,1326627900000
478761,2012,12,1/12/2012,20378,YV,3748,13930,ORD,Chicago,IL,CLT,Charlotte,NC,2337,246,129,75,599,America/Chicago,1326433020000,America/New_York,1326354360000
964894,2012,12,1/12/2012,20378,YV,3748,13930,ORD,Chicago,IL,CLT,Charlotte,NC,2337,246,129,75,599,America/Chicago,1326433020000,America/New_York,1326354360000
184329,2012,12,1/12/2012,20366,EV,6139,13930,ORD,Chicago,IL,RIC,Richmond,VA,2336,246,130,85,642,America/Chicago,1326432960000,America/New_York,1326354360000
670462,2012,12,1/12/2012,20366,EV,6139,13930,ORD,Chicago,IL,RIC,Richmond,VA,2336,246,130,85,642,America/Chicago,1326432960000,America/New_York,1326354360000
58716,2012,6,1/6/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2310,246,156,140,1179,America/New_York,1325909400000,America/Barbados,1325832360000
544849,2012,6,1/6/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2310,246,156,140,1179,America/New_York,1325909400000,America/Barbados,1325832360000
1030982,2012,6,1/6/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2310,246,156,140,1179,America/New_York,1325909400000,America/Barbados,1325832360000
322765,2012,19,1/19/2012,19977,UA,844,11292,DEN,Denver,CO,BOS,Boston,MA,2121,246,205,187,1754,America/Denver,1327033260000,America/New_York,1326959160000
808898,2012,19,1/19/2012,19977,UA,844,11292,DEN,Denver,CO,BOS,Boston,MA,2121,246,205,187,1754,America/Denver,1327033260000,America/New_York,1326959160000
59728,2012,8,1/8/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2215,246,211,191,1598,America/New_York,1326078900000,America/Barbados,1326005160000
545861,2012,8,1/8/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2215,246,211,191,1598,America/New_York,1326078900000,America/Barbados,1326005160000
1031994,2012,8,1/8/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2215,246,211,191,1598,America/New_York,1326078900000,America/Barbados,1326005160000
63177,2012,14,1/14/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2204,246,222,201,1598,America/New_York,1326596640000,America/Barbados,1326523560000
549310,2012,14,1/14/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2204,246,222,201,1598,America/New_York,1326596640000,America/Barbados,1326523560000
1035443,2012,14,1/14/2012,20409,B6,701,12478,JFK,New York,NY,SJU,San Juan,PR,2204,246,222,201,1598,America/New_York,1326596640000,America/Barbados,1326523560000
33259,2012,17,1/17/2012,19805,AA,1817,13303,MIA,Miami,FL,SFO,San Francisco,CA,2331,246,375,357,2585,America/New_York,1326861060000,America/Los_Angeles,1326797160000
519392,2012,17,1/17/2012,19805,AA,1817,13303,MIA,Miami,FL,SFO,San Francisco,CA,2331,246,375,357,2585,America/New_York,1326861060000,America/Los_Angeles,1326797160000
1005525,2012,17,1/17/2012,19805,AA,1817,13303,MIA,Miami,FL,SFO,San Francisco,CA,2331,246,375,357,2585,America/New_York,1326861060000,America/Los_Angeles,1326797160000
139127,2012,23,1/23/2012,20366,EV,4379,13198,MCI,Kansas City,MO,EWR,Newark,NJ,2325,247,142,128,1092,America/Chicago,1327382700000,America/New_York,1327304820000
625260,2012,23,1/23/2012,20366,EV,4379,13198,MCI,Kansas City,MO,EWR,Newark,NJ,2325,247,142,128,1092,America/Chicago,1327382700000,America/New_York,1327304820000
72825,2012,31,1/31/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2318,247,149,130,1129,America/New_York,1328069880000,America/Barbados,1327992420000
558958,2012,31,1/31/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2318,247,149,130,1129,America/New_York,1328069880000,America/Barbados,1327992420000
1045091,2012,31,1/31/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2318,247,149,130,1129,America/New_York,1328069880000,America/Barbados,1327992420000
67201,2012,21,1/21/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2312,247,155,131,1129,America/New_York,1327205520000,America/Barbados,1327128420000
553334,2012,21,1/21/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2312,247,155,131,1129,America/New_York,1327205520000,America/Barbados,1327128420000
1039467,2012,21,1/21/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2312,247,155,131,1129,America/New_York,1327205520000,America/Barbados,1327128420000
366185,2012,20,1/20/2012,20355,US,239,14107,PHX,Phoenix,AZ,DTW,Detroit,MI,2101,247,226,205,1671,America/Phoenix,1327118460000,America/New_York,1327045620000
852318,2012,20,1/20/2012,20355,US,239,14107,PHX,Phoenix,AZ,DTW,Detroit,MI,2101,247,226,205,1671,America/Phoenix,1327118460000,America/New_York,1327045620000
245564,2012,12,1/12/2012,20398,MQ,4165,13930,ORD,Chicago,IL,CMH,Columbus,OH,2352,248,116,50,296,America/Chicago,1326433920000,America/New_York,1326354480000
731697,2012,12,1/12/2012,20398,MQ,4165,13930,ORD,Chicago,IL,CMH,Columbus,OH,2352,248,116,50,296,America/Chicago,1326433920000,America/New_York,1326354480000
237737,2012,19,1/19/2012,20398,MQ,3773,11292,DEN,Denver,CO,ORD,Chicago,IL,2350,248,118,95,888,America/Denver,1327042200000,America/Chicago,1326962880000
723870,2012,19,1/19/2012,20398,MQ,3773,11292,DEN,Denver,CO,ORD,Chicago,IL,2350,248,118,95,888,America/Denver,1327042200000,America/Chicago,1326962880000
71119,2012,28,1/28/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2319,248,149,136,1129,America/New_York,1327810740000,America/Barbados,1327733280000
557252,2012,28,1/28/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2319,248,149,136,1129,America/New_York,1327810740000,America/Barbados,1327733280000
1043385,2012,28,1/28/2012,20409,B6,729,13204,MCO,Orlando,FL,BQN,Aguadilla,PR,2319,248,149,136,1129,America/New_York,1327810740000,America/Barbados,1327733280000
72298,2012,30,1/30/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2306,248,162,139,1179,America/New_York,1327982760000,America/Barbados,1327906080000
558431,2012,30,1/30/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2306,248,162,139,1179,America/New_York,1327982760000,America/Barbados,1327906080000
1044564,2012,30,1/30/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2306,248,162,139,1179,America/New_York,1327982760000,America/Barbados,1327906080000
71713,2012,29,1/29/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2306,248,162,147,1179,America/New_York,1327896360000,America/Barbados,1327819680000
557846,2012,29,1/29/2012,20409,B6,767,13204,MCO,Orlando,FL,PSE,Ponce,PR,2306,248,162,147,1179,America/New_York,1327896360000,America/Barbados,1327819680000
