ID,YEAR,DAY_OF_MONTH,FL_DATE,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,ARR_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,ORIGIN_TIMEZONE_CODE,DEP_TIME_UTC_MS,DEST_TIMEZONE_CODE,ARR_TIME_UTC_MS,Same_Timezone
277978,2012,8,1/8/2012,20304,OO,5490,14262,PSP,Palm Springs,CA,SFO,San Francisco,CA,111,111,111,111,421,America/Los_Angeles,1.32601E+12,America/Los_Angeles,1.32601E+12,TRUE
278012,2012,8,1/8/2012,20304,OO,5490,14771,SFO,San Francisco,CA,PSP,Palm Springs,CA,111,111,111,111,421,America/Los_Angeles,1.32601E+12,America/Los_Angeles,1.32601E+12,TRUE
278147,2012,2,1/2/2012,20304,OO,4756,13891,ONT,Ontario,CA,SLC,Salt Lake City,UT,111,111,111,111,558,America/Los_Angeles,1.3255E+12,America/Denver,1.32549E+12,FALSE
278254,2012,26,1/26/2012,20304,OO,5480,11292,DEN,Denver,CO,ASE,Aspen,CO,111,111,111,111,125,America/Denver,1.32757E+12,America/Denver,1.32757E+12,TRUE
278291,2012,12,1/12/2012,20304,OO,5480,13930,ORD,Chicago,IL,MKE,Milwaukee,WI,111,111,111,111,67,America/Chicago,1.32635E+12,America/Chicago,1.32635E+12,TRUE
278293,2012,20,1/20/2012,20304,OO,5480,13930,ORD,Chicago,IL,MKE,Milwaukee,WI,111,111,111,111,67,America/Chicago,1.32704E+12,America/Chicago,1.32704E+12,TRUE
278317,2012,20,1/20/2012,20304,OO,5481,13198,MCI,Kansas City,MO,SFO,San Francisco,CA,111,111,111,111,1499,America/Chicago,1.32704E+12,America/Los_Angeles,1.32705E+12,FALSE
278391,2012,2,1/2/2012,20304,OO,5482,14689,SBA,Santa Barbara,CA,DEN,Denver,CO,111,111,111,111,916,America/Los_Angeles,1.3255E+12,America/Denver,1.32549E+12,FALSE
278446,2012,23,1/23/2012,20304,OO,5484,10713,BOI,Boise,ID,SFO,San Francisco,CA,111,111,111,111,522,America/Denver,1.32731E+12,America/Los_Angeles,1.32731E+12,FALSE
278479,2012,3,1/3/2012,20304,OO,5484,14771,SFO,San Francisco,CA,BFL,Bakersfield,CA,111,111,111,111,238,America/Los_Angeles,1.32558E+12,America/Los_Angeles,1.32558E+12,TRUE
278536,2012,12,1/12/2012,20304,OO,5485,13930,ORD,Chicago,IL,HPN,White Plains,NY,111,111,111,111,738,America/Chicago,1.32635E+12,America/New_York,1.32635E+12,FALSE
278615,2012,20,1/20/2012,20304,OO,5487,14771,SFO,San Francisco,CA,MRY,Monterey,CA,111,111,111,111,77,America/Los_Angeles,1.32705E+12,America/Los_Angeles,1.32705E+12,TRUE
278616,2012,25,1/25/2012,20304,OO,5487,14771,SFO,San Francisco,CA,MRY,Monterey,CA,111,111,111,111,77,America/Los_Angeles,1.32748E+12,America/Los_Angeles,1.32748E+12,TRUE
278631,2012,26,1/26/2012,20304,OO,5487,14771,SFO,San Francisco,CA,MRY,Monterey,CA,111,111,111,111,77,America/Los_Angeles,1.32757E+12,America/Los_Angeles,1.32757E+12,TRUE
278640,2012,31,1/31/2012,20304,OO,5487,14771,SFO,San Francisco,CA,MRY,Monterey,CA,111,111,111,111,77,America/Los_Angeles,1.328E+12,America/Los_Angeles,1.328E+12,TRUE
278681,2012,22,1/22/2012,20304,OO,6410,14771,SFO,San Francisco,CA,BUR,Burbank,CA,111,111,111,111,326,America/Los_Angeles,1.32722E+12,America/Los_Angeles,1.32722E+12,TRUE
278683,2012,20,1/20/2012,20304,OO,6410,14771,SFO,San Francisco,CA,BUR,Burbank,CA,111,111,111,111,326,America/Los_Angeles,1.32705E+12,America/Los_Angeles,1.32705E+12,TRUE
278697,2012,19,1/19/2012,20304,OO,6410,14771,SFO,San Francisco,CA,BUR,Burbank,CA,111,111,111,111,326,America/Los_Angeles,1.32696E+12,America/Los_Angeles,1.32696E+12,TRUE
278712,2012,30,1/30/2012,20304,OO,6411,11540,ELP,El Paso,TX,LAX,Los Angeles,CA,111,111,111,111,714,America/Denver,1.32791E+12,America/Los_Angeles,1.32791E+12,FALSE
278793,2012,8,1/8/2012,20304,OO,6412,14771,SFO,San Francisco,CA,EUG,Eugene,OR,111,111,111,111,451,America/Los_Angeles,1.32601E+12,America/Los_Angeles,1.32601E+12,TRUE
278806,2012,20,1/20/2012,20304,OO,6412,14771,SFO,San Francisco,CA,EUG,Eugene,OR,111,111,111,111,451,America/Los_Angeles,1.32705E+12,America/Los_Angeles,1.32705E+12,TRUE
278828,2012,18,1/18/2012,20304,OO,6414,11002,CIC,Chico,CA,SFO,San Francisco,CA,111,111,111,111,153,America/Los_Angeles,1.32688E+12,America/Los_Angeles,1.32688E+12,TRUE
278844,2012,19,1/19/2012,20304,OO,6415,12441,JAC,Jackson,WY,LAX,Los Angeles,CA,111,111,111,111,784,America/Denver,1.32696E+12,America/Los_Angeles,1.32696E+12,FALSE
278849,2012,1,1/1/2012,20304,OO,6415,12892,LAX,Los Angeles,CA,SBP,San Luis Obispo,CA,111,111,111,111,156,America/Los_Angeles,1.32541E+12,America/Los_Angeles,1.32541E+12,TRUE
278862,2012,31,1/31/2012,20304,OO,6416,13424,MOD,Modesto,CA,SFO,San Francisco,CA,111,111,111,111,78,America/Los_Angeles,1.328E+12,America/Los_Angeles,1.328E+12,TRUE
278865,2012,26,1/26/2012,20304,OO,6416,13424,MOD,Modesto,CA,SFO,San Francisco,CA,111,111,111,111,78,America/Los_Angeles,1.32757E+12,America/Los_Angeles,1.32757E+12,TRUE
278871,2012,13,1/13/2012,20304,OO,6416,13424,MOD,Modesto,CA,SFO,San Francisco,CA,111,111,111,111,78,America/Los_Angeles,1.32645E+12,America/Los_Angeles,1.32645E+12,TRUE
278879,2012,20,1/20/2012,20304,OO,6416,13424,MOD,Modesto,CA,SFO,San Francisco,CA,111,111,111,111,78,America/Los_Angeles,1.32705E+12,America/Los_Angeles,1.32705E+12,TRUE
278917,2012,20,1/20/2012,20304,OO,6418,14771,SFO,San Francisco,CA,SLC,Salt Lake City,UT,111,111,111,111,599,America/Los_Angeles,1.32705E+12,America/Denver,1.32705E+12,FALSE
278918,2012,17,1/17/2012,20304,OO,6418,14771,SFO,San Francisco,CA,SLC,Salt Lake City,UT,111,111,111,111,599,America/Los_Angeles,1.32679E+12,America/Denver,1.32679E+12,FALSE
279011,2012,16,1/16/2012,20304,OO,6420,11292,DEN,Denver,CO,MAF,Midland/Odessa,TX,111,111,111,111,563,America/Denver,1.3267E+12,America/Chicago,1.3267E+12,FALSE
279216,2012,19,1/19/2012,20304,OO,4479,11292,DEN,Denver,CO,SLC,Salt Lake City,UT,111,111,111,111,391,America/Denver,1.32696E+12,America/Denver,1.32696E+12,TRUE
279229,2012,19,1/19/2012,20304,OO,4479,14869,SLC,Salt Lake City,UT,DEN,Denver,CO,111,111,111,111,391,America/Denver,1.32696E+12,America/Denver,1.32696E+12,TRUE
279299,2012,20,1/20/2012,20304,OO,4481,14869,SLC,Salt Lake City,UT,SFO,San Francisco,CA,111,111,111,111,599,America/Denver,1.32705E+12,America/Los_Angeles,1.32705E+12,FALSE
279664,2012,20,1/20/2012,20304,OO,4491,13487,MSP,Minneapolis,MN,GFK,Grand Forks,ND,111,111,111,111,284,America/Chicago,1.32704E+12,America/Chicago,1.32704E+12,TRUE
279785,2012,20,1/20/2012,20304,OO,4494,14869,SLC,Salt Lake City,UT,ORD,Chicago,IL,111,111,111,111,1250,America/Denver,1.32705E+12,America/Chicago,1.32704E+12,FALSE
280049,2012,27,1/27/2012,20304,OO,4510,11042,CLE,Cleveland,OH,MSP,Minneapolis,MN,111,111,111,111,622,America/New_York,1.32764E+12,America/Chicago,1.32765E+12,FALSE
280110,2012,27,1/27/2012,20304,OO,4513,13244,MEM,Memphis,TN,STL,St. Louis,MO,111,111,111,111,256,America/Chicago,1.32765E+12,America/Chicago,1.32765E+12,TRUE
280132,2012,15,1/15/2012,20304,OO,4513,15016,STL,St. Louis,MO,MEM,Memphis,TN,111,111,111,111,256,America/Chicago,1.32661E+12,America/Chicago,1.32661E+12,TRUE
280150,2012,27,1/27/2012,20304,OO,4513,15016,STL,St. Louis,MO,MEM,Memphis,TN,111,111,111,111,256,America/Chicago,1.32765E+12,America/Chicago,1.32765E+12,TRUE
280432,2012,20,1/20/2012,20304,OO,4520,12266,IAH,Houston,TX,SLC,Salt Lake City,UT,111,111,111,111,1195,America/Chicago,1.32704E+12,America/Denver,1.32705E+12,FALSE
280556,2012,18,1/18/2012,20304,OO,4524,13127,LWS,Lewiston,ID,SLC,Salt Lake City,UT,111,111,111,111,461,America/Los_Angeles,1.32688E+12,America/Denver,1.32687E+12,FALSE
280636,2012,19,1/19/2012,20304,OO,4526,11292,DEN,Denver,CO,SLC,Salt Lake City,UT,111,111,111,111,391,America/Denver,1.32696E+12,America/Denver,1.32696E+12,TRUE
280662,2012,19,1/19/2012,20304,OO,4526,14869,SLC,Salt Lake City,UT,DEN,Denver,CO,111,111,111,111,391,America/Denver,1.32696E+12,America/Denver,1.32696E+12,TRUE
280885,2012,5,1/5/2012,20304,OO,4532,10693,BNA,Nashville,TN,CVG,Cincinnati,OH,111,111,111,111,230,America/Chicago,1.32575E+12,America/New_York,1.32574E+12,FALSE
280886,2012,6,1/6/2012,20304,OO,4532,10693,BNA,Nashville,TN,CVG,Cincinnati,OH,111,111,111,111,230,America/Chicago,1.32583E+12,America/New_York,1.32583E+12,FALSE
280982,2012,5,1/5/2012,20304,OO,4536,12441,JAC,Jackson,WY,SLC,Salt Lake City,UT,111,111,111,111,205,America/Denver,1.32575E+12,America/Denver,1.32575E+12,TRUE
281002,2012,20,1/20/2012,20304,OO,4536,12441,JAC,Jackson,WY,SLC,Salt Lake City,UT,111,111,111,111,205,America/Denver,1.32705E+12,America/Denver,1.32705E+12,TRUE
281006,2012,19,1/19/2012,20304,OO,4536,12441,JAC,Jackson,WY,SLC,Salt Lake City,UT,111,111,111,111,205,America/Denver,1.32696E+12,America/Denver,1.32696E+12,TRUE
281007,2012,24,1/24/2012,20304,OO,4536,12441,JAC,Jackson,WY,SLC,Salt Lake City,UT,111,111,111,111,205,America/Denver,1.32739E+12,America/Denver,1.32739E+12,TRUE
281022,2012,19,1/19/2012,20304,OO,4537,14869,SLC,Salt Lake City,UT,IAH,Houston,TX,111,111,111,111,1195,America/Denver,1.32696E+12,America/Chicago,1.32696E+12,FALSE
281053,2012,5,1/5/2012,20304,OO,4538,13487,MSP,Minneapolis,MN,BNA,Nashville,TN,111,111,111,111,695,America/Chicago,1.32575E+12,America/Chicago,1.32575E+12,TRUE
281231,2012,17,1/17/2012,20304,OO,4542,14869,SLC,Salt Lake City,UT,IDA,Idaho Falls,ID,111,111,111,111,188,America/Denver,1.32679E+12,America/Denver,1.32679E+12,TRUE
281315,2012,6,1/6/2012,20304,OO,4546,11193,CVG,Cincinnati,OH,BNA,Nashville,TN,111,111,111,111,230,America/New_York,1.32583E+12,America/Chicago,1.32583E+12,FALSE
281316,2012,5,1/5/2012,20304,OO,4546,11193,CVG,Cincinnati,OH,BNA,Nashville,TN,111,111,111,111,230,America/New_York,1.32574E+12,America/Chicago,1.32575E+12,FALSE
281415,2012,15,1/15/2012,20304,OO,4549,11193,CVG,Cincinnati,OH,MEM,Memphis,TN,111,111,111,111,403,America/New_York,1.32661E+12,America/Chicago,1.32661E+12,FALSE
281443,2012,15,1/15/2012,20304,OO,4550,13244,MEM,Memphis,TN,CVG,Cincinnati,OH,111,111,111,111,403,America/Chicago,1.32661E+12,America/New_York,1.32661E+12,FALSE
281681,2012,20,1/20/2012,20304,OO,4588,14771,SFO,San Francisco,CA,SLC,Salt Lake City,UT,111,111,111,111,599,America/Los_Angeles,1.32705E+12,America/Denver,1.32705E+12,FALSE
281732,2012,20,1/20/2012,20304,OO,4589,11003,CID,Cedar Rapids/Iowa City,IA,MSP,Minneapolis,MN,111,111,111,111,220,America/Chicago,1.32704E+12,America/Chicago,1.32704E+12,TRUE
281768,2012,20,1/20/2012,20304,OO,4589,13487,MSP,Minneapolis,MN,CID,Cedar Rapids/Iowa City,IA,111,111,111,111,220,America/Chicago,1.32704E+12,America/Chicago,1.32704E+12,TRUE
281871,2012,18,1/18/2012,20304,OO,4594,14869,SLC,Salt Lake City,UT,JAC,Jackson,WY,111,111,111,111,205,America/Denver,1.32687E+12,America/Denver,1.32687E+12,TRUE
281885,2012,19,1/19/2012,20304,OO,4594,14869,SLC,Salt Lake City,UT,JAC,Jackson,WY,111,111,111,111,205,America/Denver,1.32696E+12,America/Denver,1.32696E+12,TRUE
281889,2012,23,1/23/2012,20304,OO,4594,14869,SLC,Salt Lake City,UT,JAC,Jackson,WY,111,111,111,111,205,America/Denver,1.32731E+12,America/Denver,1.32731E+12,TRUE
281910,2012,20,1/20/2012,20304,OO,4595,13076,LSE,La Crosse,WI,MSP,Minneapolis,MN,111,111,111,111,119,America/Chicago,1.32704E+12,America/Chicago,1.32704E+12,TRUE
281917,2012,17,1/17/2012,20304,OO,4595,13076,LSE,La Crosse,WI,MSP,Minneapolis,MN,111,111,111,111,119,America/Chicago,1.32678E+12,America/Chicago,1.32678E+12,TRUE
281963,2012,22,1/22/2012,20304,OO,4639,10849,BZN,Bozeman,MT,SLC,Salt Lake City,UT,111,111,111,111,347,America/Denver,1.32722E+12,America/Denver,1.32722E+12,TRUE
282021,2012,15,1/15/2012,20304,OO,4642,13487,MSP,Minneapolis,MN,PIA,Peoria,IL,111,111,111,111,342,America/Chicago,1.32661E+12,America/Chicago,1.32661E+12,TRUE
282034,2012,31,1/31/2012,20304,OO,4642,13487,MSP,Minneapolis,MN,PIA,Peoria,IL,111,111,111,111,342,America/Chicago,1.32799E+12,America/Chicago,1.32799E+12,TRUE
282174,2012,10,1/10/2012,20304,OO,4674,13264,MFR,Medford,OR,SLC,Salt Lake City,UT,111,111,111,111,575,America/Los_Angeles,1.32619E+12,America/Denver,1.32618E+12,FALSE
282189,2012,31,1/31/2012,20304,OO,4674,13264,MFR,Medford,OR,SLC,Salt Lake City,UT,111,111,111,111,575,America/Los_Angeles,1.328E+12,America/Denver,1.328E+12,FALSE
282366,2012,4,1/4/2012,20304,OO,4679,13486,MSO,Missoula,MT,SLC,Salt Lake City,UT,111,111,111,111,436,America/Denver,1.32566E+12,America/Denver,1.32566E+12,TRUE
282699,2012,22,1/22/2012,20304,OO,4687,12280,IDA,Idaho Falls,ID,SLC,Salt Lake City,UT,111,111,111,111,188,America/Denver,1.32722E+12,America/Denver,1.32722E+12,TRUE
282701,2012,18,1/18/2012,20304,OO,4687,12280,IDA,Idaho Falls,ID,SLC,Salt Lake City,UT,111,111,111,111,188,America/Denver,1.32687E+12,America/Denver,1.32687E+12,TRUE
282772,2012,18,1/18/2012,20304,OO,4689,14869,SLC,Salt Lake City,UT,COS,Colorado Springs,CO,111,111,111,111,411,America/Denver,1.32687E+12,America/Denver,1.32687E+12,TRUE
282787,2012,17,1/17/2012,20304,OO,4690,12892,LAX,Los Angeles,CA,SLC,Salt Lake City,UT,111,111,111,111,590,America/Los_Angeles,1.32679E+12,America/Denver,1.32679E+12,FALSE
282857,2012,31,1/31/2012,20304,OO,4692,11898,GFK,Grand Forks,ND,MSP,Minneapolis,MN,111,111,111,111,284,America/Chicago,1.32799E+12,America/Chicago,1.32799E+12,TRUE
282868,2012,21,1/21/2012,20304,OO,4692,11898,GFK,Grand Forks,ND,MSP,Minneapolis,MN,111,111,111,111,284,America/Chicago,1.32713E+12,America/Chicago,1.32713E+12,TRUE
282892,2012,19,1/19/2012,20304,OO,4693,13487,MSP,Minneapolis,MN,STL,St. Louis,MO,111,111,111,111,448,America/Chicago,1.32696E+12,America/Chicago,1.32696E+12,TRUE
282974,2012,24,1/24/2012,20304,OO,4697,12889,LAS,Las Vegas,NV,LAX,Los Angeles,CA,111,111,111,111,236,America/Los_Angeles,1.3274E+12,America/Los_Angeles,1.3274E+12,TRUE
283351,2012,26,1/26/2012,20304,OO,4708,12892,LAX,Los Angeles,CA,SFO,San Francisco,CA,111,111,111,111,337,America/Los_Angeles,1.32757E+12,America/Los_Angeles,1.32757E+12,TRUE
283363,2012,31,1/31/2012,20304,OO,4708,14771,SFO,San Francisco,CA,LAX,Los Angeles,CA,111,111,111,111,337,America/Los_Angeles,1.328E+12,America/Los_Angeles,1.328E+12,TRUE
283369,2012,26,1/26/2012,20304,OO,4708,14771,SFO,San Francisco,CA,LAX,Los Angeles,CA,111,111,111,111,337,America/Los_Angeles,1.32757E+12,America/Los_Angeles,1.32757E+12,TRUE
283426,2012,5,1/5/2012,20304,OO,4710,11337,DLH,Duluth,MN,MSP,Minneapolis,MN,111,111,111,111,144,America/Chicago,1.32575E+12,America/Chicago,1.32575E+12,TRUE
283576,2012,30,1/30/2012,20304,OO,4714,11193,CVG,Cincinnati,OH,ORD,Chicago,IL,111,111,111,111,265,America/New_York,1.3279E+12,America/Chicago,1.32791E+12,FALSE
283748,2012,22,1/22/2012,20304,OO,4720,12892,LAX,Los Angeles,CA,SFO,San Francisco,CA,111,111,111,111,337,America/Los_Angeles,1.32722E+12,America/Los_Angeles,1.32722E+12,TRUE
283753,2012,20,1/20/2012,20304,OO,4720,12892,LAX,Los Angeles,CA,SFO,San Francisco,CA,111,111,111,111,337,America/Los_Angeles,1.32705E+12,America/Los_Angeles,1.32705E+12,TRUE
283793,2012,22,1/22/2012,20304,OO,4720,14771,SFO,San Francisco,CA,LAX,Los Angeles,CA,111,111,111,111,337,America/Los_Angeles,1.32722E+12,America/Los_Angeles,1.32722E+12,TRUE
284003,2012,20,1/20/2012,20304,OO,4737,11193,CVG,Cincinnati,OH,STL,St. Louis,MO,111,111,111,111,308,America/New_York,1.32704E+12,America/Chicago,1.32704E+12,FALSE
284098,2012,6,1/6/2012,20304,OO,4741,11298,DFW,Dallas/Fort Worth,TX,SLC,Salt Lake City,UT,111,111,111,111,989,America/Chicago,1.32583E+12,America/Denver,1.32584E+12,FALSE
284293,2012,23,1/23/2012,20304,OO,4746,13871,OMA,Omaha,NE,MSP,Minneapolis,MN,111,111,111,111,282,America/Chicago,1.3273E+12,America/Chicago,1.3273E+12,TRUE
284462,2012,20,1/20/2012,20304,OO,4804,11977,GRB,Green Bay,WI,MSP,Minneapolis,MN,111,111,111,111,252,America/Chicago,1.32704E+12,America/Chicago,1.32704E+12,TRUE
284469,2012,20,1/20/2012,20304,OO,4804,13487,MSP,Minneapolis,MN,GRB,Green Bay,WI,111,111,111,111,252,America/Chicago,1.32704E+12,America/Chicago,1.32704E+12,TRUE
284601,2012,23,1/23/2012,20304,OO,4807,13487,MSP,Minneapolis,MN,BZN,Bozeman,MT,111,111,111,111,874,America/Chicago,1.3273E+12,America/Denver,1.32731E+12,FALSE
284656,2012,17,1/17/2012,20304,OO,4809,13244,MEM,Memphis,TN,MKE,Milwaukee,WI,111,111,111,111,557,America/Chicago,1.32678E+12,America/Chicago,1.32678E+12,TRUE
284659,2012,22,1/22/2012,20304,OO,4809,13244,MEM,Memphis,TN,MKE,Milwaukee,WI,111,111,111,111,557,America/Chicago,1.32722E+12,America/Chicago,1.32722E+12,TRUE
284719,2012,24,1/24/2012,20304,OO,4810,10849,BZN,Bozeman,MT,MSP,Minneapolis,MN,111,111,111,111,874,America/Denver,1.32739E+12,America/Chicago,1.32739E+12,FALSE
284740,2012,5,1/5/2012,20304,OO,4811,13487,MSP,Minneapolis,MN,IAH,Houston,TX,111,111,111,111,1034,America/Chicago,1.32575E+12,America/Chicago,1.32575E+12,TRUE
284791,2012,24,1/24/2012,20304,OO,4813,13487,MSP,Minneapolis,MN,OMA,Omaha,NE,111,111,111,111,282,America/Chicago,1.32739E+12,America/Chicago,1.32739E+12,TRUE
285055,2012,6,1/6/2012,20304,OO,4820,12266,IAH,Houston,TX,MSP,Minneapolis,MN,111,111,111,111,1034,America/Chicago,1.32583E+12,America/Chicago,1.32583E+12,TRUE
285206,2012,31,1/31/2012,20304,OO,4824,11898,GFK,Grand Forks,ND,MSP,Minneapolis,MN,111,111,111,111,284,America/Chicago,1.32799E+12,America/Chicago,1.32799E+12,TRUE
285257,2012,27,1/27/2012,20304,OO,4825,11433,DTW,Detroit,MI,GRR,Grand Rapids,MI,111,111,111,111,120,America/New_York,1.32764E+12,America/New_York,1.32764E+12,TRUE
285287,2012,27,1/27/2012,20304,OO,4825,11986,GRR,Grand Rapids,MI,DTW,Detroit,MI,111,111,111,111,120,America/New_York,1.32764E+12,America/New_York,1.32764E+12,TRUE
285333,2012,27,1/27/2012,20304,OO,4827,11433,DTW,Detroit,MI,GRR,Grand Rapids,MI,111,111,111,111,120,America/New_York,1.32764E+12,America/New_York,1.32764E+12,TRUE
285355,2012,27,1/27/2012,20304,OO,4827,11986,GRR,Grand Rapids,MI,DTW,Detroit,MI,111,111,111,111,120,America/New_York,1.32764E+12,America/New_York,1.32764E+12,TRUE
285479,2012,29,1/29/2012,20304,OO,4830,11433,DTW,Detroit,MI,GRB,Green Bay,WI,111,111,111,111,287,America/New_York,1.32782E+12,America/Chicago,1.32782E+12,FALSE
285502,2012,29,1/29/2012,20304,OO,4830,11977,GRB,Green Bay,WI,DTW,Detroit,MI,111,111,111,111,287,America/Chicago,1.32782E+12,America/New_York,1.32782E+12,FALSE
285522,2012,10,1/10/2012,20304,OO,4830,11977,GRB,Green Bay,WI,DTW,Detroit,MI,111,111,111,111,287,America/Chicago,1.32618E+12,America/New_York,1.32618E+12,FALSE
285772,2012,10,1/10/2012,20304,OO,5157,10140,ABQ,Albuquerque,NM,IAH,Houston,TX,111,111,111,111,744,America/Denver,1.32618E+12,America/Chicago,1.32618E+12,FALSE
285784,2012,21,1/21/2012,20304,OO,5157,12264,IAD,Washington,DC,IAH,Houston,TX,111,111,111,111,1190,America/New_York,1.32713E+12,America/Chicago,1.32713E+12,FALSE
285989,2012,27,1/27/2012,20304,OO,5164,10397,ATL,Atlanta,GA,IAH,Houston,TX,111,111,111,111,689,America/New_York,1.32764E+12,America/Chicago,1.32765E+12,FALSE
286049,2012,25,1/25/2012,20304,OO,5165,10397,ATL,Atlanta,GA,IAH,Houston,TX,111,111,111,111,689,America/New_York,1.32747E+12,America/Chicago,1.32748E+12,FALSE
286072,2012,25,1/25/2012,20304,OO,5165,12266,IAH,Houston,TX,ATL,Atlanta,GA,111,111,111,111,689,America/Chicago,1.32748E+12,America/New_York,1.32747E+12,FALSE
286381,2012,25,1/25/2012,20304,OO,5173,12266,IAH,Houston,TX,DTW,Detroit,MI,111,111,111,111,1075,America/Chicago,1.32748E+12,America/New_York,1.32747E+12,FALSE
286467,2012,25,1/25/2012,20304,OO,5175,11433,DTW,Detroit,MI,IAH,Houston,TX,111,111,111,111,1075,America/New_York,1.32747E+12,America/Chicago,1.32748E+12,FALSE
286523,2012,27,1/27/2012,20304,OO,5176,12266,IAH,Houston,TX,MKE,Milwaukee,WI,111,111,111,111,984,America/Chicago,1.32765E+12,America/Chicago,1.32765E+12,TRUE
287068,2012,20,1/20/2012,20304,OO,5192,12266,IAH,Houston,TX,IAD,Washington,DC,111,111,111,111,1190,America/Chicago,1.32704E+12,America/New_York,1.32704E+12,FALSE
287592,2012,21,1/21/2012,20304,OO,5205,14262,PSP,Palm Springs,CA,IAH,Houston,TX,111,111,111,111,1269,America/Los_Angeles,1.32714E+12,America/Chicago,1.32713E+12,FALSE
287756,2012,19,1/19/2012,20304,OO,5215,13388,MMH,Mammoth Lakes,CA,SAN,San Diego,CA,111,111,111,111,350,America/Los_Angeles,1.32696E+12,America/Los_Angeles,1.32696E+12,TRUE
287757,2012,15,1/15/2012,20304,OO,5215,13388,MMH,Mammoth Lakes,CA,SAN,San Diego,CA,111,111,111,111,350,America/Los_Angeles,1.32662E+12,America/Los_Angeles,1.32662E+12,TRUE
287767,2012,22,1/22/2012,20304,OO,5215,13388,MMH,Mammoth Lakes,CA,SAN,San Diego,CA,111,111,111,111,350,America/Los_Angeles,1.32722E+12,America/Los_Angeles,1.32722E+12,TRUE
287774,2012,21,1/21/2012,20304,OO,5215,13388,MMH,Mammoth Lakes,CA,SAN,San Diego,CA,111,111,111,111,350,America/Los_Angeles,1.32714E+12,America/Los_Angeles,1.32714E+12,TRUE
287782,2012,21,1/21/2012,20304,OO,5217,13388,MMH,Mammoth Lakes,CA,SFO,San Francisco,CA,111,111,111,111,193,America/Los_Angeles,1.32714E+12,America/Los_Angeles,1.32714E+12,TRUE
287807,2012,23,1/23/2012,20304,OO,5217,13388,MMH,Mammoth Lakes,CA,SFO,San Francisco,CA,111,111,111,111,193,America/Los_Angeles,1.32731E+12,America/Los_Angeles,1.32731E+12,TRUE
287811,2012,20,1/20/2012,20304,OO,5218,13388,MMH,Mammoth Lakes,CA,SFO,San Francisco,CA,111,111,111,111,193,America/Los_Angeles,1.32705E+12,America/Los_Angeles,1.32705E+12,TRUE
287812,2012,21,1/21/2012,20304,OO,5218,13388,MMH,Mammoth Lakes,CA,SFO,San Francisco,CA,111,111,111,111,193,America/Los_Angeles,1.32714E+12,America/Los_Angeles,1.32714E+12,TRUE
287824,2012,15,1/15/2012,20304,OO,5218,13388,MMH,Mammoth Lakes,CA,SFO,San Francisco,CA,111,111,111,111,193,America/Los_Angeles,1.32662E+12,America/Los_Angeles,1.32662E+12,TRUE
287837,2012,21,1/21/2012,20304,OO,5219,14771,SFO,San Francisco,CA,MMH,Mammoth Lakes,CA,111,111,111,111,193,America/Los_Angeles,1.32714E+12,America/Los_Angeles,1.32714E+12,TRUE
287847,2012,7,1/7/2012,20304,OO,5293,10372,ASE,Aspen,CO,DEN,Denver,CO,111,111,111,111,125,America/Denver,1.32592E+12,America/Denver,1.32592E+12,TRUE
287848,2012,21,1/21/2012,20304,OO,5293,10372,ASE,Aspen,CO,DEN,Denver,CO,111,111,111,111,125,America/Denver,1.32713E+12,America/Denver,1.32713E+12,TRUE
287883,2012,12,1/12/2012,20304,OO,5293,13476,MRY,Monterey,CA,LAX,Los Angeles,CA,111,111,111,111,266,America/Los_Angeles,1.32636E+12,America/Los_Angeles,1.32636E+12,TRUE
287927,2012,10,1/10/2012,20304,OO,5295,13264,MFR,Medford,OR,SFO,San Francisco,CA,111,111,111,111,329,America/Los_Angeles,1.32619E+12,America/Los_Angeles,1.32619E+12,TRUE
287936,2012,31,1/31/2012,20304,OO,5295,13264,MFR,Medford,OR,SFO,San Francisco,CA,111,111,111,111,329,America/Los_Angeles,1.328E+12,America/Los_Angeles,1.328E+12,TRUE
287950,2012,20,1/20/2012,20304,OO,5295,13264,MFR,Medford,OR,SFO,San Francisco,CA,111,111,111,111,329,America/Los_Angeles,1.32705E+12,America/Los_Angeles,1.32705E+12,TRUE
288034,2012,20,1/20/2012,20304,OO,5298,13342,MKE,Milwaukee,WI,ORD,Chicago,IL,111,111,111,111,67,America/Chicago,1.32704E+12,America/Chicago,1.32704E+12,TRUE
288057,2012,20,1/20/2012,20304,OO,5298,13930,ORD,Chicago,IL,MKE,Milwaukee,WI,111,111,111,111,67,America/Chicago,1.32704E+12,America/Chicago,1.32704E+12,TRUE
288076,2012,2,1/2/2012,20304,OO,5299,11076,CMX,Hancock/Houghton,MI,ORD,Chicago,IL,111,111,111,111,359,America/New_York,1.32548E+12,America/Chicago,1.32549E+12,FALSE
288168,2012,20,1/20/2012,20304,OO,5300,13930,ORD,Chicago,IL,STL,St. Louis,MO,111,111,111,111,258,America/Chicago,1.32704E+12,America/Chicago,1.32704E+12,TRUE
